symbol,timestamp,USD_price
LUSD,1617635034954,1.0701667793442131
LUSD,1617638659589,1.060944234352856
LUSD,1617642237913,1.121580279111496
LUSD,1617645847336,1.113050978612539
LUSD,1617649370564,1.0493683162436396
LUSD,1617653003065,1.0537592355287364
LUSD,1617656495103,1.0495514031565438
LUSD,1617660126940,1.0736413497792965
LUSD,1617664016084,1.0400625330455668
LUSD,1617667643132,1.067829142189632
LUSD,1617672815254,1.0384613596974075
LUSD,1617676454359,1.041868019948211
LUSD,1617680006028,1.0380128097656127
LUSD,1617684496517,1.0167531450117908
LUSD,1617687199562,1.018168533720469
LUSD,1617691213014,1.0441885633781125
LUSD,1617694309616,1.0559499788600164
LUSD,1617698460637,1.0483554995049236
LUSD,1617701543561,1.0502628891129433
LUSD,1617705169422,1.0496713948823757
LUSD,1617708824874,1.04698178371811
LUSD,1617712378888,1.02039171827484
LUSD,1617715983207,1.0169201078138408
LUSD,1617719641922,1.0310074722701978
LUSD,1617723222736,1.0493186444035347
LUSD,1617726845848,1.052950664386593
LUSD,1617730457174,1.0372305960318262
LUSD,1617734020907,1.0470557781103995
LUSD,1617737624797,1.049458028670324
LUSD,1617741301878,1.047691434821491
LUSD,1617744975882,1.0282464462792178
LUSD,1617748447125,1.037753571206803
LUSD,1617752051616,1.0410033798029383
LUSD,1617755764518,1.041659205025798
LUSD,1617759257838,1.0275404994635775
LUSD,1617762775328,1.0375365840083794
LUSD,1617766430168,1.0350054991280946
LUSD,1617769914078,1.0260345639460882
LUSD,1617773615517,1.023436693409734
LUSD,1617777621403,1.0266174171668985
LUSD,1617781254205,1.0268684885748691
LUSD,1617784419717,1.0299527627002216
LUSD,1617788295180,1.0299083602166703
LUSD,1617791623529,1.0269049444918288
LUSD,1617795216518,1.026899689163285
LUSD,1617798835944,1.0170312974843918
LUSD,1617802439953,1.028436752552119
LUSD,1617806017186,1.0270968793911066
LUSD,1617809773854,1.0230897031667066
LUSD,1617813269072,1.0264277109252404
LUSD,1617816836812,1.0168335060294127
LUSD,1617820463699,1.0148434833344524
LUSD,1617824006642,1.0166312495856074
LUSD,1617827665356,1.0247082029177188
LUSD,1617831406874,1.037037142453299
LUSD,1617834820670,1.0437264873968857
LUSD,1617838495814,1.0334212581632845
LUSD,1617842072862,1.0223896090278648
LUSD,1617845692041,1.032144353353596
LUSD,1617851591954,1.0363872073181586
LUSD,1617853845027,1.0324968258107303
LUSD,1617856425820,1.0363834094817337
LUSD,1617860101381,1.0322021337149616
LUSD,1617863936156,1.0338498767363993
LUSD,1617867220475,1.0340962896639423
LUSD,1617870857342,1.058703578529539
LUSD,1617874418551,1.0491846845051973
LUSD,1617878140671,1.0315893656398885
LUSD,1617881729610,1.029269357886174
LUSD,1617885321171,1.025446500674052
LUSD,1617888983938,1.0345231669171264
LUSD,1617892945436,1.0392554205225863
LUSD,1617896155935,1.0415123274349145
LUSD,1617899647168,1.0414969500141271
LUSD,1617903300618,1.0396064437301331
LUSD,1617906909475,1.0331177387297177
LUSD,1617910469058,1.0097304230514244
LUSD,1617914112194,1.0220521497562445
LUSD,1617917760370,1.0241156234978612
LUSD,1617921468138,1.0311628563696438
LUSD,1617925014020,1.0361601456838323
LUSD,1617928576835,1.0368452426857795
LUSD,1617932132035,1.0362313570958523
LUSD,1617935744155,1.039370162098222
LUSD,1617939238050,1.0279490395682016
LUSD,1617942926319,1.0252717318094668
LUSD,1617946507702,1.0261572897698392
LUSD,1617950048451,1.0474881483067944
LUSD,1617953733998,1.045990161050513
LUSD,1617957312309,1.0456020847086451
LUSD,1617960873863,1.044008328687119
LUSD,1617964505256,1.036958554691548
LUSD,1617968138926,1.0406825556142092
LUSD,1617971738288,1.034010565500778
LUSD,1617975449960,1.0308980205954554
LUSD,1617978898089,1.0266630740118896
LUSD,1617982629382,1.0284850039048326
LUSD,1617986124542,1.031469638567905
LUSD,1617989678969,1.0376333386425989
LUSD,1617993356907,1.0268176602859442
LUSD,1617996884722,1.015299327594643
LUSD,1618000543649,1.0159544811544443
LUSD,1618004184557,1.015857149661657
LUSD,1618007685298,1.0172104860156923
LUSD,1618011364736,1.0136546289396118
LUSD,1618014950758,1.018727453558632
LUSD,1618018641448,1.026522144856069
LUSD,1618022116901,1.0054927584168312
LUSD,1618025701449,1.0230344695327611
LUSD,1618029318759,1.0444354888973035
LUSD,1618032943157,1.0394584247792906
LUSD,1618036695311,1.0425355501325886
LUSD,1618040164681,1.0363630495778875
LUSD,1618043737039,1.033184406666363
LUSD,1618047267654,1.030213161325438
LUSD,1618050863402,1.035466585493236
LUSD,1618054444565,1.032677804689495
LUSD,1618058128433,1.0287154716917497
LUSD,1618061762702,1.0303183224226278
LUSD,1618065364985,1.0352183893282894
LUSD,1618068972871,1.0001616161937343
LUSD,1618072571585,0.99817967490142
LUSD,1618076098100,0.9911321573810008
LUSD,1618079705999,0.9994100972239358
LUSD,1618083343689,1.000662160827637
LUSD,1618087004245,0.997491844344938
LUSD,1618090524211,1.0005295291113174
LUSD,1618094008104,1.0022785447081233
LUSD,1618097681391,1.0166554621095478
LUSD,1618101365549,1.0233598398019697
LUSD,1618104919388,1.0217014596285758
LUSD,1618109122360,1.021561657180267
LUSD,1618112051154,1.0244990705375234
LUSD,1618115668727,1.0193071515580017
LUSD,1618119316846,1.0256119109206752
LUSD,1618122889270,1.0215907360753826
LUSD,1618126698914,1.0247705921423258
LUSD,1618129988138,1.028310916112582
LUSD,1618133621540,1.0304523364768796
LUSD,1618137211708,1.033985410467544
LUSD,1618140784569,1.0209220095103309
