symbol,timestamp,USD_price
weETH,1673647103,
weETH,1673650619,
weETH,1673654123,
weETH,1673657639,
weETH,1673661191,
weETH,1673664695,
weETH,1673668199,
weETH,1673671715,
weETH,1673675243,
weETH,1673678747,
weETH,1673682263,
weETH,1673685767,
weETH,1673689283,
weETH,1673692835,
weETH,1673696339,
weETH,1673699855,
weETH,1673703371,
weETH,1673706887,
weETH,1673710439,
weETH,1673713943,
weETH,1673717447,
weETH,1673720951,
weETH,1673724479,
weETH,1673727995,
weETH,1673731523,
weETH,1673735051,
weETH,1673738579,
weETH,1673742083,
weETH,1673745623,
weETH,1673749151,
weETH,1673752667,
weETH,1673756171,
weETH,1673759735,
weETH,1673763275,
weETH,1673766803,
weETH,1673770307,
weETH,1673773823,
weETH,1673777375,
weETH,1673780903,
weETH,1673784443,
weETH,1673787959,
weETH,1673791523,
weETH,1673795039,
weETH,1673798567,
weETH,1673802083,
weETH,1673805635,
weETH,1673809151,
weETH,1673812667,
weETH,1673816231,
weETH,1673819747,
weETH,1673823275,
weETH,1673826815,
weETH,1673830355,
weETH,1673833895,
weETH,1673837411,
weETH,1673840939,
weETH,1673844455,
weETH,1673847983,
weETH,1673851535,
weETH,1673855087,
weETH,1673858603,
weETH,1673862143,
weETH,1673865683,
weETH,1673869199,
weETH,1673872703,
weETH,1673876207,
weETH,1673879711,
weETH,1673883227,
weETH,1673886743,
weETH,1673890259,
weETH,1673893775,
weETH,1673897291,
weETH,1673900819,
weETH,1673904347,
weETH,1673907887,
weETH,1673911391,
weETH,1673914919,
weETH,1673918459,
weETH,1673921987,
weETH,1673925527,
weETH,1673929043,
weETH,1673932547,
weETH,1673936051,
weETH,1673939567,
weETH,1673943071,
weETH,1673946587,
weETH,1673950091,
weETH,1673953619,
weETH,1673957135,
weETH,1673960639,
weETH,1673964143,
weETH,1673967647,
weETH,1673971187,
weETH,1673974703,
weETH,1673978231,
weETH,1673981747,
weETH,1673985263,
weETH,1673988779,
weETH,1673992295,
weETH,1673995811,
weETH,1673999351,
weETH,1674002867,
weETH,1674006407,
weETH,1674009923,
weETH,1674013439,
weETH,1674016943,
weETH,1674020459,
weETH,1674023975,
weETH,1674027491,
weETH,1674031031,
weETH,1674034547,
weETH,1674038051,
weETH,1674041567,
weETH,1674045083,
weETH,1674048599,
weETH,1674052115,
weETH,1674055643,
weETH,1674059171,
weETH,1674062699,
weETH,1674066215,
weETH,1674069743,
weETH,1674073271,
weETH,1674076787,
weETH,1674080303,
weETH,1674083843,
weETH,1674087371,
weETH,1674090887,
weETH,1674094391,
weETH,1674097931,
weETH,1674101435,
weETH,1674104963,
weETH,1674108479,
weETH,1674111983,
weETH,1674115523,
weETH,1674119051,
weETH,1674122615,
weETH,1674126131,
weETH,1674129647,
weETH,1674133187,
weETH,1674136691,
weETH,1674140207,
weETH,1674143747,
weETH,1674147251,
weETH,1674150767,
weETH,1674154331,
weETH,1674157847,
weETH,1674161387,
weETH,1674164903,
weETH,1674168443,
weETH,1674171947,
weETH,1674175463,
weETH,1674178979,
weETH,1674182495,
weETH,1674186035,
weETH,1674189539,
weETH,1674193043,
weETH,1674196571,
weETH,1674200111,
weETH,1674203615,
weETH,1674207119,
weETH,1674210635,
weETH,1674214139,
weETH,1674217679,
weETH,1674221183,
weETH,1674224687,
weETH,1674228203,
weETH,1674231731,
weETH,1674235259,
weETH,1674238775,
weETH,1674242303,
weETH,1674245879,
weETH,1674249407,
weETH,1674252911,
weETH,1674256427,
weETH,1674259931,
weETH,1674263471,
weETH,1674266987,
weETH,1674270515,
weETH,1674274079,
weETH,1674277607,
weETH,1674281135,
weETH,1674284663,
weETH,1674288191,
weETH,1674291707,
weETH,1674295223,
weETH,1674298727,
weETH,1674302267,
weETH,1674305783,
weETH,1674309287,
weETH,1674312803,
weETH,1674316307,
weETH,1674319835,
weETH,1674323351,
weETH,1674326867,
weETH,1674330383,
weETH,1674333899,
weETH,1674337415,
weETH,1674340943,
weETH,1674344447,
weETH,1674347999,
weETH,1674351503,
weETH,1674355019,
weETH,1674358547,
