block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WBTC_collateral,WETH_collateral,ZRX_collateral,UNI_collateral,AAVE_collateral,MKR_collateral,TUSD_debt,USDC_collateral,USDC_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,ZRX_USD_price,UNI_USD_price,AAVE_USD_price,MKR_USD_price,TUSD_USD_price,USDC_USD_price,USDT_debt (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),ZRX_collateral (in USD),UNI_collateral (in USD),AAVE_collateral (in USD),MKR_collateral (in USD),TUSD_debt (in USD),USDC_collateral (in USD),USDC_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12065759,1616111508,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.4682581532765e+18,5.081405705253964e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3327589757.0,0.0,6.04390014568968e+18,2.605931003292073e+20,3.179383796168866e+18,1.9679397577351798e+17,9.031980939679541e+16,4.3621167875598514e+21,0.0,1352008757.0,1765.755014653332,1.0038757839141883,57903.76626410912,1.5236724674220787,30.193059729974337,355.8153362345452,2133.05365088624,1.0031904257737307,0.9995674338803172,3340.4867758531987,0.0,10672.046990315555,397.0585321717726,95.99532486223912,70.02231465878725,192.65699918118378,4376.0337973869055,0.0,1351.4239238182074,11421.359270220279,8972.517605540237
12070759,1616177504,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.473475484658814e+18,4.982968343024154e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3328198688.0,0.0,6.043970787315814e+18,2.6059312601799233e+20,3.179384373342021e+18,1.9679397577351798e+17,9.032152247507098e+16,4.3690614007043085e+21,0.0,1352271156.0,1813.5727376709367,1.0037982025753258,58630.53113966023,1.5846105280837532,33.135596070347766,374.1734316175489,2098.3634199323265,1.0012614668533473,1.0014207486806397,3340.8398608279576,0.0,10961.180647155508,412.9386110343669,105.35079634743697,73.635077236838,189.5273787942844,4374.572826841536,0.0,1354.1923934607541,11740.118656958379,9036.975539585925
12075759,1616244239,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.475798679013616e+18,4.957605588935828e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3328767385.0,0.0,6.04403924390612e+18,2.605931493516454e+20,3.179384906925072e+18,1.9679397577351798e+17,9.032324325096182e+16,4.375621242327998e+21,0.0,1352592624.0,1841.666626646104,1.006170236102374,59242.14683018735,1.600744185893886,33.01524093712182,388.3620677558653,2166.0685011748988,1.0058480123969766,1.0054662928670064,3349.3066656953324,0.0,11131.105365641253,417.1429687084235,104.96815873397986,76.42731535330111,195.64633212986666,4401.209929597607,0.0,1359.9862914125365,11926.262308018302,9130.256761217319
12080759,1616311190,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.466699771830868e+18,5.09241972637977e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3329481590.0,0.0,6.044089650694163e+18,2.6059317245959982e+20,3.179387632404877e+18,1.9679397577351798e+17,9.03249021182775e+16,4.3821529287471745e+21,0.0,1352724629.0,1781.375243026103,1.002094421442535,57411.49334186331,1.4789456553705802,32.53341978689706,366.91464683552783,2135.50977286495,1.000738344657054,1.002904155880315,3336.454927634621,0.0,10766.791670376868,385.4031402283615,103.43635251029662,72.20659212029977,192.8897112066516,4385.388467948508,0.0,1356.653152185757,11519.618877622057,9071.510427670684
12085759,1616377727,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.461156502235539e+18,5.134876989139333e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3329753573.0,0.0,6.044124177025314e+18,2.6059319505760272e+20,3.179388340558188e+18,1.9679397577351798e+17,9.032675445256954e+16,4.3883959624094135e+21,0.0,1352832992.0,1761.156798763352,0.9997915967520146,56720.778859558464,1.452426444492401,31.98036566294684,364.19877874427146,2057.737738355172,1.0020567330226418,1.0046965777090775,3329.0596415403957,0.0,10644.650386938081,378.49244775642865,101.67800171556063,71.672125640945,185.86877142019338,4397.421721301728,0.0,1359.186677274332,11379.10970178616,9043.323520236228
12090759,1616444481,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.474647305088271e+18,5.204969764434418e+18,1.01,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3330012649.0,0.0,6.044149909211265e+18,2.6059321702268545e+20,3.179389040880764e+18,1.9679397577351798e+17,9.032894306333277e+16,4.3945472043227357e+21,0.0,1352943500.0,1745.8876314835018,0.9980345002207464,55802.96516422172,1.4597312616113411,35.09302727942416,359.68715123567216,2018.1794009740167,0.9984549606171034,0.9971624658178512,3323.4675098734783,0.0,10552.40656932408,380.39606545188263,111.57438634353086,70.78426452631857,182.30001220217298,4387.757455822059,0.0,1349.104476572234,11304.006648171598,9087.292333971645
12095759,1616510592,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.474895170300002e+18,5.331376403247792e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3330271897.0,0.0,6.044177859916703e+18,2.6059324026930194e+20,3.179390401968255e+18,1.967939876110998e+17,9.033165872154077e+16,4.40016352712295e+21,0.0,1353053673.0,1705.4877648992338,1.0002601076188888,55250.36943257057,1.4584942430410055,33.39194580670646,343.40698434517327,1955.121259402073,1.000500032070453,1.0017790043490091,3331.1381260933813,0.0,10308.27138896277,380.0737407081784,106.16603200088663,67.58042982278917,176.60934636353704,4402.3637500017485,0.0,1355.4607613687097,11042.854491951795,9092.597225811593
12100759,1616577793,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.486956651228238e+18,5.316279704998331e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3330574329.0,0.0,6.044218361060116e+18,2.6059326516732874e+20,3.1793985680189967e+18,1.967939876110998e+17,9.033415728366331e+16,4.4055479310820526e+21,0.0,1353192009.0,1715.222772586649,1.00308164140021,56496.47809771432,1.5434289187173535,31.686898794344323,347.0967414686602,2056.7375656272784,1.001108271167101,1.002087433035227,3340.837964738723,0.0,10367.180975376665,402.20718148223483,100.74528065170121,68.30655184043663,185.79365474459337,4410.430472829353,0.0,1356.0167067025918,11126.575772969101,9118.60401545337
12105759,1616644320,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.460997598162792e+18,5.794855197128751e+18,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3331085740.0,0.0,6.044263420813583e+18,2.6059334488140212e+20,3.179399258165048e+18,1.967939878327891e+17,9.033689504972494e+16,4.4106046869958615e+21,0.0,1353430925.0,1572.066364607879,1.0009525664848038,52226.681404247385,1.300050436197855,26.683417660969862,303.3364527095345,1843.395817551136,0.998682183176364,1.003332989014468,3334.258820633932,0.0,9501.983222690793,338.7844916833249,84.83723831659572,59.69479018376154,166.5266545052189,4404.792317936931,0.0,1357.941895404866,10157.117005884018,9109.896943179268
12110759,1616710082,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.462501915547376e+18,5.639948633239002e+18,0.93,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3331551932.0,0.0,6.044282888717334e+18,2.6059359049542618e+20,3.1793999116653076e+18,1.967939964743044e+17,9.033932238666608e+16,4.414964849401821e+21,0.0,1353540189.0,1608.6032888439515,1.0026029967370915,52457.21967465995,1.3474904611347642,27.273121974075007,330.21066047000073,1916.913089917288,1.0001163793235388,1.0011937471948027,3340.2239508084467,0.0,9722.853333493922,351.1473774254457,86.71216159521124,64.98347555231105,173.1726296172581,4415.478660024442,0.0,1355.1559738036715,10395.601835509844,9072.439920339208
12115759,1616776794,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.466541253854282e+18,5.515664672476961e+18,0.95,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3331829913.0,0.0,6.044306056987594e+18,2.605939045058582e+20,3.1794005830361876e+18,1.9679399674972624e+17,9.0341671990922e+16,4.419684518183907e+21,0.0,1353652159.0,1641.1216950135995,0.999702172768026,53836.4658464668,1.389036982920178,28.240703956578347,357.5534079118874,1965.355855811251,1.0004788969168912,0.9993661064284804,3330.837603319603,0.0,9919.441801424446,361.97457088220625,89.78851062489757,70.36436419446551,177.55353407113782,4421.801091473297,0.0,1352.7940875983363,10612.381143400706,9051.87695642202
12120759,1616843737,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.459938796456026e+18,5.405747867395682e+18,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3332096920.0,0.0,6.044329213877459e+18,2.6059394355751793e+20,3.1794011983960817e+18,1.9679399674972624e+17,9.034332926179069e+16,4.422619402608642e+21,0.0,1353790710.0,1678.832573315611,0.997901885012687,54518.138892430434,1.3719069916079163,28.31545613396534,347.72510108592263,1976.5993775803968,0.9963969740990288,0.9971718662245252,3325.1057975129684,0.0,10147.416768100618,357.51065313723757,90.02619516546109,68.43021241290128,178.57256838739633,4406.684590350906,0.0,1349.962008768125,10845.15567311562,9075.34560291527
12125759,1616909724,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.467640058042921e+18,5.314663492901996e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3332815788.0,0.0,6.044344809641378e+18,2.6059398068787554e+20,3.1794020704285624e+18,1.9679399674972624e+17,9.034439017416986e+16,4.425596956727663e+21,0.0,1354122840.0,1713.1467618898384,1.0003626206488117,56246.63842791292,1.4499116394485163,28.700615859759687,354.15605859754027,2102.229430092744,0.9996390144972804,0.9995388159569586,3334.0243358234143,0.0,10354.849738382778,377.83824576957267,91.25079748709479,69.6957862445402,189.9246358679216,4423.999380385405,0.0,1353.498340153874,11080.016622505236,9104.79855339919
12130759,1616975940,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.471202693592574e+18,5.428089143117549e+18,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3333160003.0,0.0,6.044360341091964e+18,2.6059401821023863e+20,3.179402434388944e+18,1.9679399674972624e+17,9.034545468945632e+16,4.428602799409139e+21,0.0,1354372227.0,1684.8571794340278,0.9997194935107744,55816.97624281199,1.466052194484128,27.83129719245233,346.65758382102103,2065.5938583802663,1.001406151151785,1.0005066652617398,3332.2250299895313,0.0,10183.883915775104,382.0444322665572,88.48689404588512,68.22013142374198,186.6170163391136,4434.830084336327,0.0,1355.0584403588862,10903.052317872269,9145.554963389503
12135759,1617042459,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.463657177917742e+18,5.0062836605885e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3333429528.0,0.0,6.044373699627085e+18,2.6059405587051538e+20,3.179402805245073e+18,1.9679399718755354e+17,9.034652321138341e+16,4.4311766705276306e+21,0.0,1354564194.0,1835.4741382878503,0.999925555648186,57866.54433094778,1.552722803403522,29.218918141052622,361.5712061927256,2113.471559309373,0.9989398308710176,0.9982859160162424,3333.1813729994706,0.0,11094.29160781277,404.6303329815607,92.89871030388886,71.15504293459158,190.94480728974295,4426.47887381647,0.0,1352.2423572100931,11863.875588826646,9188.904187943222
12140759,1617109516,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.481251443494808e+18,4.973679228639393e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3333995990.0,0.0,6.044385802447294e+18,2.6059409368288923e+20,3.179407918478286e+18,1.9679400178718176e+17,9.034756831204136e+16,4.4338574250857333e+21,0.0,1354767291.0,1839.5505193051924,1.0001756976452034,59249.668461691246,1.696934653292529,28.65116287994308,370.00236674466,2136.453859819103,1.000489913058453,0.9993713452364468,3334.5817652445608,0.0,11118.953041772853,442.2111480138545,91.09373413410215,72.8142464224101,193.02341104553082,4436.029629737602,0.0,1353.9156100890066,11922.589458628401,9149.334207901044
12145759,1617175472,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.506009381487661e+18,4.932732643399825e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3335319083.0,0.0,6.044400977085385e+18,2.6059413857645773e+20,3.179408245731053e+18,1.9679400178718176e+17,9.034857599547043e+16,4.4363915598620425e+21,0.0,1355036625.0,1848.2269015388888,1.0085830932087696,59247.620621701695,1.906477923661389,28.70368660444071,390.2174721497403,2139.065837203153,1.0017265569055676,0.9912140068881408,3363.946437570377,0.0,11171.424489537152,496.8169722315734,91.26073787303875,76.79245791162553,193.26155235186366,4444.051242345524,0.0,1343.1312825464329,12024.581560529881,9116.809169630593
12150759,1617242012,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.479324419098974e+18,4.75040170033845e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3336713824.0,0.0,6.044420870085222e+18,2.6059420585768813e+20,3.179408428559811e+18,1.9679400178718176e+17,9.034908849750323e+16,4.439467224544557e+21,0.0,1355435927.0,1935.256803742424,1.000511756964303,59173.60274537823,1.888613700041136,28.7631553788286,381.8887881533232,2124.778225466453,1.0015621922874292,1.0011178768221431,3338.421410537318,0.0,11697.506613515128,492.16178733416984,91.44981864342311,75.15342285834977,191.97177593023642,4446.402526003035,0.0,1356.9511374066933,12539.156665715718,9193.247211089565
12155759,1617308805,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.485275956700095e+18,4.648381740847447e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3338805892.0,0.0,6.044435302594122e+18,2.6059427356281674e+20,3.179408623172601e+18,1.9679400178718176e+17,9.034913181198642e+16,4.444783025472997e+21,0.0,1355604284.0,1968.197317617417,1.0013396836480617,59037.01008707046,1.916224683542305,29.09763986174682,385.7944957200107,2259.52371903459,1.0011056831477056,1.0009751475624895,3343.2788356575643,0.0,11896.64134907777,499.3571793908453,92.51328709040864,75.92204268020866,204.14600632336595,4449.697547159471,0.0,1356.926198213243,12764.302741985855,9148.932473597724
12160759,1617375713,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.486128573677583e+18,4.447327580057921e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3340513260.0,0.0,6.044453488751919e+18,2.605943721497568e+20,3.179408828411315e+18,1.9679400178718176e+17,9.03491750416885e+16,4.450353993668291e+21,0.0,1355866698.0,2052.4088417934654,1.0027190298487798,59379.46140372506,1.9843816409495592,29.53949225279753,407.72659106885794,2432.1159362473377,1.0039336593696615,1.0028449839696705,3349.596215264185,0.0,12405.689784123797,517.1186878287544,93.91812245533211,80.23814749148636,219.7396684456908,4467.860170353794,0.0,1359.7241170208201,13312.187633625112,9127.734447662813
12165759,1617441514,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.47218486420952e+18,4.371228494622912e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3342017919.0,0.0,6.044472528729595e+18,2.6059448568010333e+20,3.1794090360909445e+18,1.9679400178718176e+17,9.034924847471672e+16,4.4555109502206267e+21,0.0,1356248044.0,2093.071072504323,1.0004408075386957,59236.22547727828,1.870086375527091,31.50222254026017,411.5173388153093,2424.010279158768,1.0009304646756865,0.9957553138296024,3343.491105693151,0.0,12651.510598430972,487.3341972078508,100.15845100145101,80.98414391027626,219.00750701698294,4459.656645771942,0.0,1350.4911966840043,13546.742915177267,9149.291913401836
12170759,1617507699,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.462222539247725e+18,4.5712732635059415e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3343539162.0,0.0,6.044497232671004e+18,2.605945775555087e+20,3.1794092477869087e+18,1.9679400178718176e+17,9.034929078503603e+16,4.4601960408436404e+21,0.0,1357102852.0,2009.0531572260088,1.0041122689781603,57178.0464538514,1.7575397751133626,29.891905926774434,384.82325316189656,2281.3171394102487,1.000866451513309,0.9987954788441624,3357.288694373157,0.0,12143.716249141553,458.00533523267046,95.03860213756293,75.73090797049137,206.11538560146315,4464.0605844528845,0.0,1355.4681929041185,12982.948595172717,9183.930982589452
12175759,1617573573,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.465187271838967e+18,4.436365344446179e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3344912387.0,0.0,6.044524091991328e+18,2.6059461016439305e+20,3.1794093591626865e+18,1.9679400178718176e+17,9.034930179755918e+16,4.4645873800818254e+21,0.0,1357810137.0,2062.130359809116,1.0011208562916185,58099.6658744361,1.8319456469210167,31.0943513895876,404.9903132657101,2276.4985075968134,1.0006077774404267,0.9996163554738566,3348.6615530938816,0.0,12464.596640692946,477.39516170173914,98.86167182514811,79.69966443260346,205.68005070455757,4467.300855572253,0.0,1357.2892205733979,13332.058955110604,9148.36366398749
12180759,1617640599,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.45466769591722e+18,4.34116046309688e+18,1.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3346184225.0,0.0,6.044550840379518e+18,2.6059464382445853e+20,3.1794094531695084e+18,1.9679400178718176e+17,9.034930487677814e+16,4.4690869650497927e+21,0.0,1358402705.0,2110.956120191004,1.001540431025741,58998.03238707057,1.8113405603792032,30.729170862309964,401.4503163132093,2341.591329634897,1.0009390969560374,0.9989949635050726,3351.338790998035,0.0,12759.781590304821,472.0256481768136,97.7006163276893,79.0030142660064,211.56114893800364,4473.283871014937,0.0,1357.0374607066667,13625.520276495623,9163.999248305574
12185759,1617706530,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.449296488852282e+18,4.344409888463275e+18,1.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3346795684.0,0.0,6.044579940264255e+18,2.6059467813140896e+20,3.17940954619962e+18,1.9679400178718176e+17,9.03493077124801e+16,4.473521060426943e+21,0.0,1358804536.0,2128.504201580192,1.0004632211406623,58638.2584893856,1.8096217698787849,30.997182573867967,398.50560444253375,2243.0930089126314,1.0000562814691374,0.999057523200427,3348.3459905143063,0.0,12865.913799639813,471.57780266115253,98.55273818064832,78.42351263286594,202.66190048996017,4473.772836764441,0.0,1357.5238942496655,13727.354673758462,9247.094700980613
12190759,1617772515,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.45489806496675e+18,5.094894746381247e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4847434585.0,0.0,6.044608508362189e+18,2.605947123809716e+20,3.1794096397929615e+18,1.9679400178718176e+17,9.03493104800754e+16,4.4777439283367043e+21,0.0,1359161944.0,2094.7326351066667,1.001095965231722,57693.07865029601,1.811095248581944,30.46473551927752,378.10740464947145,2310.595391233759,1.0017481957056469,1.0038929569813877,4852.747204768207,0.0,12661.838708909707,471.961845398756,96.85987378373399,74.40926926633475,208.7607003964102,4485.5719010432085,0.0,1364.4531029787313,13521.285632972726,10672.442297678303
12195759,1617839097,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.448081691213883e+18,5.36587611470377e+18,0.98,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4848200473.0,0.0,6.044640728200628e+18,2.605947471725115e+20,3.1794105768931297e+18,1.9679401038294992e+17,9.034940567634427e+16,4.481418182156237e+21,0.0,1359541591.0,2009.956511149504,0.9976200395617588,56539.79644165765,1.7232822499093827,28.616200276208147,350.2759946174007,2108.174903782304,1.0009987439302777,0.998614824789892,4836.661947677598,0.0,12149.464989206332,449.0783022220124,90.98264982866827,68.93221772163487,190.47234961851544,4485.893971364701,0.0,1357.658387691036,12960.36377967925,10785.177634770444
12200759,1617905913,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.45327561438472e+18,5.202196926692975e+18,1.01,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4848590928.0,0.0,6.044676196151422e+18,2.6059478213930464e+20,3.179413671704897e+18,1.9679401038294992e+17,9.034940787247512e+16,4.4841438907569395e+21,0.0,1359897494.0,2064.473785458331,1.001106202350054,57948.59661274421,1.8165646093054608,29.734757534427853,365.727113299024,2201.8146924274924,1.0011173982162145,1.0019743768298426,4853.954450679004,0.0,12479.07554853859,473.3872586039276,94.53909462979011,71.97290533189442,198.93265370573988,4489.154465141721,0.0,1362.5824441031145,13322.618336234758,10739.79918194954
12205759,1617972878,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.481125860680472e+18,5.147022966719564e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4849119154.0,0.0,6.044712225259704e+18,2.605948170487629e+20,3.179416827748247e+18,1.9679401038294992e+17,9.034940947031165e+16,4.486409418082107e+21,0.0,1360187711.0,2084.9314928714466,1.0009901012064286,58490.01973174695,2.0983449732698687,30.16828726404089,368.02810443556695,2244.308094297505,1.000347385693995,1.0002690180699327,4853.920272724492,0.0,12602.810883789,546.8178244144527,95.91756019163473,72.42572660551033,202.77191098922006,4487.967932531354,0.0,1360.5536260727595,13512.703416196275,10731.190277846243
12210759,1618039290,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.485537416030531e+18,4.921212146752638e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4849802300.0,0.0,6.044747231025613e+18,2.6059485142969542e+20,3.179424314595209e+18,1.9679401038294992e+17,9.034941110051896e+16,4.488754704587103e+21,0.0,1360617498.0,2170.1060113870417,0.9996018534089146,60529.94144822107,2.2381274327330343,30.606313547142,366.5170184315952,2313.584177145201,0.999043234377322,0.9997300198213536,4847.871367746817,0.0,13117.742303363857,583.2444858137908,97.31045747190802,72.1283539307552,209.03096793654765,4484.460018397121,0.0,1360.2501582448206,14074.303733603436,10679.552062978828
12215759,1618105567,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.770473887306976e+18,6.991852781125162e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9017673235.0,0.0,8.344785215662787e+18,2.6059488715318932e+20,3.1794305358004393e+18,1.9679401038294992e+17,9.034941280583704e+16,4.4922719838890843e+21,0.0,1361311005.0,2132.6488126949694,0.9985554439543556,60420.55382223462,2.0927161181993843,29.506350093453428,366.09975842235554,2239.7097193165887,1.002302446897288,0.9995600292603364,9004.646700610736,0.0,17796.496282377775,545.3511206658291,93.81339048714396,72.04623966016449,202.3564579957799,4502.615201580164,0.0,1360.712067990218,18704.340722537454,14911.166532204596
12220759,1618171316,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.779711845288527e+18,6.920879755128813e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9020716817.0,0.0,8.344818617221117e+18,2.6059492676270627e+20,3.179433622817495e+18,1.9679407425015872e+17,9.034941451362699e+16,4.494872400364091e+21,0.0,1361904882.0,2143.97789845863,1.0005833880550183,59681.99603381868,2.147860367854372,30.260875427253712,371.3109323867348,2300.5873570354133,1.0006519920345351,1.0010402245947716,9025.97939543874,0.0,17891.10668196818,559.7215152575294,96.21244478930218,73.07179119801076,207.85672074560213,4497.80302136538,0.0,1363.321568953996,18823.508151134036,14838.21323288595
12225759,1618237562,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.78617884672649e+18,6.915542940793022e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9023323428.0,0.0,8.344853431359246e+18,2.6059496822331998e+20,3.179436810706132e+18,1.9679407425015872e+17,9.034941622888402e+16,4.497322091568218e+21,0.0,1362305581.0,2142.098208630917,1.0006089791335508,60119.77905337407,2.0870489264032144,33.53682679697591,379.47530062801104,2409.425977467235,0.9973448980836462,1.0005991758272783,9028.818443682932,0.0,17875.4955866022,543.8744486565597,106.62822163258103,74.6784904878901,217.69023051087294,4485.381243064436,0.0,1363.1218415735016,18820.857968283668,14813.772145182917
12230759,1618303946,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.791421780888841e+18,6.794176997428686e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9026264228.0,0.0,8.344884904584558e+18,2.6059500375361372e+20,3.1794399390431355e+18,1.9679408125637334e+17,9.034941800021955e+16,4.500063614934653e+21,0.0,1362742390.0,2201.2021989142927,0.9998239713557784,62669.05996100365,2.205663566527204,34.65546038466766,397.6034444270257,2499.7851427570845,1.0096251155558071,1.001697333349598,9024.67534694556,0.0,18368.779001658215,574.7849053983657,110.18495485293955,78.24600455038602,225.85413277369832,4543.377247236882,0.0,1365.0554181054576,19351.696955675525,14955.35734655293
12235759,1618370448,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.783182123793432e+18,6.438336214819821e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9028832190.0,0.0,8.344914753291248e+18,2.6059503500515436e+20,3.1794431458910705e+18,1.9679408125637334e+17,9.0349420124869e+16,4.503149070848238e+21,0.0,1363178480.0,2289.142931085188,1.00015910946209,63245.258999499645,2.2530969530609863,36.47613315664649,405.5454722211702,2600.994465523848,1.0046176603250232,1.001613794611657,9030.268762633052,0.0,19102.702618005154,587.1458793529345,115.9737915535097,79.80894861344727,234.99834170807318,4523.943083650359,0.0,1365.378370085751,20105.959271115527,14738.271834104558
12240759,1618437520,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.759369275160994e+18,6.216358007890497e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9032940539.0,0.0,8.344941545150455e+18,2.6059506658495323e+20,3.1794460505223265e+18,1.9679408125637334e+17,9.034948208016358e+16,4.506328057582018e+21,0.0,1363597457.0,2411.086092358533,1.0017127687334393,62612.64251467878,2.17421735202123,35.252407403224026,409.4765396710997,2623.990796322077,1.0018582602198287,0.9998532201141414,9048.411877126215,0.0,20120.372501057187,566.5903156201331,112.08312748958465,80.58255942061298,237.07620943081568,4514.701987748921,0.0,1363.3973083209044,21119.593437173316,14988.174337946371
12245759,1618504176,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.807386652744018e+18,6.045348874222362e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9038558811.0,0.0,8.344970900732258e+18,2.605950937733912e+20,3.179449080128212e+18,1.9679408125637334e+17,9.03495259065989e+16,4.509207862736993e+21,0.0,1364165631.0,2463.652425534353,1.0036864952486897,62643.59980247467,2.2275941687700875,38.35799092332923,470.6931441726792,3745.97242586542,1.0021419479621534,1.003608794740231,9071.879415111754,0.0,20559.107800602622,580.5001112997004,121.95727895674544,92.62962486113608,338.4468327361329,4518.866351329509,0.0,1369.0886247539568,21698.339489651687,14893.63841717929
12250759,1618571498,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.783265331825189e+18,6.30146851120194e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9046036176.0,0.0,8.345014747964409e+18,2.6059512101882118e+20,3.179452421935786e+18,1.967940815268976e+17,9.034970455669533e+16,4.512057074598017e+21,0.0,1364943891.0,2364.45922879399,0.9980507561829384,60685.43544541788,2.056520536977634,35.797757693086126,432.4115543979507,3375.3254213135738,0.9983320067920026,0.9983670084973718,9028.403245915017,0.0,19731.4471352464,535.9192182113776,113.81726739715309,85.09603468936282,304.9596545983846,4504.530994043491,0.0,1362.7149492244325,20767.672772780377,14899.565376266151
12255759,1618637769,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.782029456932204e+18,6.035841059727024e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9050683182.0,0.0,8.345043459750772e+18,2.6059514781191232e+20,3.179455561666883e+18,1.967940815268976e+17,9.034970831321621e+16,4.5145961877481844e+21,0.0,1365352547.0,2474.090151333792,0.9992203724477432,62173.04510697269,2.0988747446740263,37.16225218427797,453.27161653129554,3587.0474045596625,0.9986341827134736,0.9982757653191616,9043.627020024565,0.0,20646.389836221857,546.9565743270176,118.15572939136986,89.20117145748844,324.08868670764474,4508.430074233272,0.0,1362.9983587868915,21727.532588119215,14933.214920886749
