block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,DAI_debt,LINK_collateral,USDC_collateral,USDC_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,DAI_USD_price,LINK_USD_price,USDC_USD_price,GUSD_USD_price,USDT_debt (in USD),DAI_debt (in USD),LINK_collateral (in USD),USDC_collateral (in USD),USDC_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12055440,1615974237,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.13616982592079e+19,1.496822222571425e+19,1.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4662964363.0,2.957224813902722e+21,0.0,37926106153.0,12609193007.0,632889.0,1752.8009948036834,1.001971310820788,1.0025973201684266,27.45715329326577,1.0016369741242002,0.995311357784108,4672.15651510573,2964.9056735544436,0.0,37988.19020740413,12629.833929679504,6299.216099166263,37442.80595943572,26236.314807674542
12060440,1616041199,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.0639674780253848e+19,1.4477878361607528e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4663850838.0,2.9586162641759696e+21,8.308345773804884e+20,12930741544.0,12612482717.0,633090.0,1832.427428288252,0.9996312291505008,1.000290676652968,30.17793686166266,1.003646804230168,1.0038678133489332,4662.130945764534,2959.476264849057,25072.873418674553,12977.89742696187,12658.477972325278,6355.386739530761,37820.706178286455,26529.661413230617
12065440,1616107324,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.1027438898299e+19,1.4916638553358047e+19,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4664729367.0,2.959995626352802e+21,8.308346126767122e+20,12934393571.0,12615743168.0,633306.0,1783.2362383343473,1.0058918914972887,1.0081845224488593,29.7518066504738,1.004253919891397,0.9997329078119392,4692.2134462945805,2984.221777005211,24718.830754878833,12989.415445094834,12669.409528807111,6331.36848914748,37496.89104280804,26599.890422483306
12070440,1616173232,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.08850689465621e+19,1.4623600843511046e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4665602717.0,2.961367236586445e+21,8.308346273700788e+20,12936530723.0,12618984624.0,633602.0,1822.167318995656,1.003216199230888,1.0061202769297863,30.270899782249305,1.00228268656969,1.011592134034928,4680.608224870044,2979.49162416515,25150.1117407421,12966.060767939776,12647.78981072433,6409.467993087986,38056.09008939649,26646.647543083134
12075440,1616240064,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.124958562275636e+19,1.452049678643731e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4666487730.0,2.9627575511385684e+21,8.308346424306705e+20,12938846325.0,12622269601.0,633981.0,1828.9218621623504,1.004700688463014,1.004389480834637,31.404507283310654,1.0044785135753702,1.0085187664465307,4688.423435035207,2975.762518626967,26091.952579440796,12996.793123916143,12678.798606760061,6393.81736070538,38863.83170734987,26556.854022173353
12080440,1616306839,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.0903707308909937e+19,1.4982660210780287e+19,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4667374955.0,2.964151729257216e+21,8.308346547932559e+20,12940546186.0,12625563018.0,634350.0,1773.1398949705288,1.004070919787743,1.0015931282568276,29.152843866068235,1.001356902249425,0.9893423782460564,4686.375464061126,2968.87400313462,24221.192969706488,12958.105242228572,12642.694672859383,6275.893376403859,37065.197382215236,26566.35255252208
12085440,1616373514,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.0835838162235265e+19,1.488492413387209e+19,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4668258248.0,2.965540117430368e+21,8.308346654358028e+20,12942138580.0,12628842072.0,634702.0,1778.8976379327105,0.9976887239673032,1.0016414162072351,28.80704678995889,0.9942650209782466,0.9928170103533376,4657.468614596959,2970.407803042324,23933.89308192901,12867.915686747076,12556.415927648044,6301.4294210528415,37064.82329114854,26478.756382552656
12090440,1616440244,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.0898944825079984e+19,1.5027099448410153e+19,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4669145570.0,2.966935228956664e+21,8.308346757047937e+20,12943754740.0,12632136316.0,634802.0,1770.4373871881917,0.9980824109019684,1.0011173719169817,29.01314639395196,0.9992339202186058,0.9951517771342334,4660.192067357845,2970.250399061004,24105.12807539478,12933.838791198361,12622.459091772496,6317.243384283657,37000.27327110479,26604.53868446039
12095440,1616506283,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7387495539059671e+19,1.2091440508967563e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4670022163.0,2.9683138542458215e+21,6.102062947300568e+20,12945395669.0,6634281265.0,634858.0,1703.586488855693,1.001339243835315,1.0012034245412955,27.43960177520301,1.0017472396374063,1.000185116922106,4676.276461392582,2971.8859959842885,16743.81772811492,12968.014377434783,6645.8729441919095,6349.755229589345,29621.10247538069,20598.814681879547
12100440,1616573352,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.727148195792675e+19,1.2200005643914914e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4670912277.0,2.969714134897102e+21,0.0,29142794758.0,6636016612.0,634911.0,1703.360898251958,1.0027301826758332,1.0035789794712136,27.652765871580417,1.0022764713337222,1.0119314699598407,4683.664720779003,2980.3426808212716,0.0,29209.137494851137,6651.123313587323,6424.864215236724,29419.56702199659,20781.012572297863
12105440,1616639963,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.852309204615144e+19,1.3118833011203867e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4671796571.0,2.9711056502667267e+21,0.0,29147553025.0,6637740736.0,634963.0,1573.654207234187,0.9992042843027888,0.9944621498604268,24.84330925876664,0.9986262906452928,0.9945807487761172,4668.079149134278,2954.65211242671,0.0,29107.512758742734,6628.622409456836,6315.219759851298,29148.941729412312,20644.506762083704
12110440,1616706198,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.814528698127969e+19,1.283320810058997e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4672676185.0,2.97249018560325e+21,0.0,29151170764.0,6639455854.0,635015.0,1607.4732117432088,1.0010438435635918,1.000028337996293,26.463711756004862,0.998178038722888,0.9938137209092446,4677.553727960461,2972.5744200191107,0.0,29098.05845968551,6627.359022532917,6310.866199831839,29168.062741799895,20629.03824242432
12115440,1616772435,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.780126038321572e+19,1.2586914725398309e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4673556191.0,2.9738757215622377e+21,0.0,29154666580.0,6641171857.0,635067.0,1648.4907362296549,1.001712218915688,1.002619629563824,26.29503814269956,1.000146943910816,1.002777611365358,4681.5583423137605,2981.666174321581,0.0,29158.9506807258,6642.147736765069,6368.309693169637,29345.21283494307,20749.41232253174
12120440,1616839098,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.72734601379824e+19,1.2212436944786807e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4674441942.0,2.9752706932073e+21,0.0,29158434714.0,6642899185.0,635120.0,1689.5406022863165,1.0008583885431506,1.0027151528946785,26.86431041266696,0.9997879101035596,0.9990618961488223,4678.454429408635,2983.349008042414,0.0,29152.250504601143,6641.490293199789,6345.2419148204,29184.212245095463,20633.408071078764
12125440,1616905717,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7110087925612827e+19,1.2082898973087625e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4675327756.0,2.9766661514801704e+21,0.0,29163677508.0,6644626756.0,635173.0,1709.9517988125983,1.0003626206488117,1.002311364065505,27.47874877798903,1.0017796364913825,0.9981300801179236,4677.023126384288,2983.5463106577067,0.0,29215.578252716146,6656.451776246594,6339.852773787418,29257.425626243374,20661.17483390208
12130440,1616972000,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.748298514383152e+19,1.2342641362376296e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4676207197.0,2.978051957447421e+21,0.0,29168438515.0,6646342021.0,635226.0,1685.3165420226617,1.0005496109683485,1.0025302603219066,26.627951607675588,1.0016201016591786,1.0108693130390909,4678.777291765741,2985.5872041519265,0.0,29215.694350633803,6657.109770735691,6421.3047024456955,29464.364066835704,20801.257660265896
12135440,1617038147,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6020995122089007e+19,1.1345964209453777e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4677087336.0,2.9794392466852676e+21,0.0,29172628579.0,6648058765.0,635359.0,1800.8040066243527,0.999718622400642,1.0015312017137716,28.556507840262853,1.0078475294969174,0.9993460284213034,4675.771308393409,2984.00136916587,0.0,29401.561642276316,6700.229602255577,6349.4349327173095,28850.672205967097,20431.85780740087
12140440,1617105000,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5845272827622312e+19,1.1244060989608686e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4677976522.0,2.9808411884807075e+21,0.0,29176999015.0,6649793281.0,635580.0,1835.5211400582584,0.998966275077608,1.004142007569575,28.447545802014456,1.00320518802621,1.019896751901579,4673.140781082844,2993.1878552470957,0.0,29270.51678288362,6671.107118801034,6482.259775736055,29084.33324509145,20638.711646531123
12145440,1617170866,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5442124220772102e+19,1.1310968219575073e+19,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4678851501.0,2.982221112806096e+21,6.967856485645602e+20,9178546236.0,6651500201.0,635803.0,1831.6105245553936,1.0007653058339308,1.0021245322163403,27.59047346668599,1.0010968161031568,0.9941489375173695,4682.432253349811,2988.5569376365033,19224.64594868809,9188.613413315214,6658.795673530607,6320.828769203561,28283.957244257937,20717.288433885285
12150440,1617238037,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5524086043883282e+19,1.0753928659164318e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4679745586.0,2.983631561803454e+21,6.967856579609237e+20,9180452365.0,6653244516.0,635972.0,1929.6117761067328,1.0025912070029224,1.0010391551643467,29.721804978698675,1.0002858155722876,0.9963439531389192,4691.871775534339,2986.73201794941,20709.727437868813,9183.07628124656,6655.146116888909,6336.468565656647,29955.459243571364,20750.907380135155
12155440,1617304867,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5434839609916926e+19,1.0517484125822454e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4680634307.0,2.985033942682511e+21,6.967858495326785e+20,9181738167.0,6654978490.0,636018.0,1962.9949306212,1.0006521585799315,1.0014573496702668,30.32378814913117,1.0020698254833562,0.9971358931420182,4683.686822822832,2989.3841809146147,21129.18648654133,9200.74276263956,6668.75313406979,6341.963764844002,30298.511909218225,20645.76802187842
12160440,1617371305,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5120482749861388e+19,1.0373597080502766e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4681518831.0,2.98643009207244e+21,6.9678585981592e+20,9183198238.0,6656704398.0,636063.0,2025.36511612326,1.0008094266685104,1.0002301524664277,30.13058304489073,1.0015570180333269,0.9979583200880924,4685.308177190946,2987.117426323944,20994.564213689166,9197.496643260183,6667.069006790212,6347.643629501923,30624.498300512758,21010.321655568394
12165440,1617436953,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5104446077506707e+19,9.793571214407674e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4682392223.0,2.987809050778815e+21,6.967858702469226e+20,9185023502.0,6658408703.0,636111.0,2114.949361174844,1.000243868957602,1.001024731324342,32.89830667838873,1.000060121095139,0.9954270379197256,4683.534113110507,2990.870752304301,22923.07524855123,9185.575715671817,6658.809013823107,6332.020885181546,31945.13858252269,20712.90718353185
12170440,1617503545,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4903645651130397e+19,1.0282157890029801e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4683277440.0,2.9892070653011343e+21,6.967858975518981e+20,9188012682.0,6660136203.0,636162.0,2018.40443732274,1.0007160803973445,1.0016203032878346,30.076600909673967,1.0032150175964856,0.9917168607218064,4686.6310431701095,2994.05048733706,20956.95136015741,9217.552304449364,6681.548658087636,6308.925815505058,30081.58451452735,20753.55311048917
12175440,1617569475,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4869971555467043e+19,1.0019580372458949e+19,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4684156233.0,2.990595320584654e+21,6.967859073924555e+20,9190650214.0,6661851287.0,636297.0,2060.143868421363,1.0011583932131556,1.0010252594663118,30.571767011750392,1.0008541496628007,0.9993235245723866,4689.582327789667,2993.6614567469915,21301.976417873237,9198.500404781207,6667.54150503042,6358.665607148359,30634.280723595508,20641.77706847634
12180440,1617636339,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4765111159227326e+19,9.787056247471598e+18,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4685046630.0,2.992002299107745e+21,6.967859345491042e+20,9193015358.0,6663589141.0,636434.0,2115.1458280366346,1.002013112487586,1.0021401883411682,31.61089954447851,1.0008602896756622,0.9963708356597512,4694.478155875775,2998.405747545044,22026.030181037313,9200.924014200693,6669.321757940857,6341.24276422278,31230.363268936835,20701.051190599428
12185440,1617702498,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5023711988387486e+19,9.834153990912426e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4685928246.0,2.9933957894610066e+21,6.967859389720387e+20,9194908153.0,6665309976.0,637070.0,2128.697718985817,0.9985887593732532,1.0024910657814532,32.359549120359844,1.001880442192073,1.0019277960582105,4679.315273685224,3000.852535282479,22547.678818541743,9212.198646243138,6677.843706102115,6382.981410348041,31980.941440380317,20933.941168610552
12190440,1617768330,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6009394217899192e+19,9.850800278886506e+18,1.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4686804539.0,2.9947812493232203e+21,9.72253489588987e+20,0.0,6667020541.0,637506.0,2095.996124297606,1.000602308676874,1.000783747765118,34.32575036488213,0.998732638110148,0.9951369992974036,4689.627442040653,2997.128402434395,33373.3305750171,0.0,6658.571013247476,6344.058078740906,33555.62823306921,20647.239205775895
12195440,1617834871,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5371979659382323e+19,1.0407945487238568e+19,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4687691456.0,2.996183894562008e+21,9.722534970122583e+20,0.0,6668751966.0,637880.0,2001.4047405294525,1.000236115825839,1.0013190895293138,31.539662360584103,1.0010201816822315,0.9989140992075036,4688.798294139412,3000.136129365224,30664.547024663792,0.0,6675.555304599058,6371.8732560248245,30765.552961610098,20830.51143733139
12200440,1617901773,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.536083729246846e+19,1.0077657216112974e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4688582485.0,2.997593437771763e+21,9.722535045853091e+20,0.0,6670491542.0,638015.0,2067.3284358680817,1.0041439413928763,1.0008760667498593,32.54130694416418,1.0005463878486314,1.0251375123715114,4708.011696033506,3000.219529712191,31638.399720249876,0.0,6674.136217522947,6540.531099557098,31755.89573346292,20833.82732980152
12205440,1617968642,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5206044933167411e+19,9.945364162662324e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4689474604.0,2.999005099342515e+21,9.722535123399047e+20,0.0,6672233368.0,638142.0,2083.276068691217,1.0012081141885587,1.000495320697245,32.65026755429576,0.998094651662779,0.9986928928639957,4695.140024805978,3000.4905686393627,31744.33730850168,0.0,6659.520439246731,6373.078800380159,31678.389508711003,20718.939154493684
12210440,1618034988,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.469945176073225e+19,9.555795605590518e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4690358253.0,3.000403748976891e+21,9.722535742532114e+20,0.0,6673958778.0,638292.0,2170.343184115048,0.9992876728431802,0.9996563240280956,32.80211849649893,0.9998915888598316,1.012224325843524,4687.017183441175,2999.3725823023556,31891.97695129846,0.0,6673.235246519441,6460.946893913146,31902.854939133184,20739.35586138991
12215440,1618100963,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.453918728368044e+19,9.753510296850622e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4691238561.0,3.0017974972177937e+21,9.722536000535318e+20,0.0,6675677787.0,638496.0,2137.123110041667,1.001096099257201,1.0017142979957565,31.896089279220853,1.0005862052699754,0.9798651127274388,4696.380624102066,3006.9434726509407,31011.087629351332,0.0,6679.591104499397,6256.399550160188,31072.033145177404,20844.45225942883
12220440,1618167533,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.536370506489676e+19,9.665241482641156e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4692124916.0,3.003201208678489e+21,9.7225361344737e+20,0.0,6677408724.0,638578.0,2149.3199143543766,1.0010436154704008,1.0004815823853506,34.12407552321904,1.0012284995083716,0.9938741805055552,4697.02169015139,3004.6474974802522,33177.25573300067,0.0,6685.61191733463,6346.661864388764,33021.517254249804,20773.695995684655
12225440,1618233297,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4885743535084456e+19,9.65449982008043e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4693003248.0,3.0045925992981605e+21,9.72253697186506e+20,0.0,6679124114.0,638630.0,2157.4997803828064,1.0012200374183151,1.0003743493856188,32.87159402845563,1.0010851439345294,1.002373217543258,4698.728887566835,3005.7173666917424,31959.52882657986,0.0,6686.371925020277,6401.456079196509,32115.988407779496,20829.58124152937
12230440,1618299488,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4725025513256294e+19,9.599338166920698e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4693885934.0,3.005991273604651e+21,9.722537107513244e+20,0.0,6680848127.0,638731.0,2161.9076152301413,1.000925430783739,1.0010312890848234,32.74677120435479,1.0022872615857994,0.9972833430088162,4698.229800538683,3009.0913195941944,31838.169818558566,0.0,6696.128974281447,6369.957869633642,31834.144791566905,20752.882284235202
12235440,1618366083,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.545886895594964e+19,9.06673862600518e+18,1.28,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4694775285.0,3.0074009009050826e+21,9.722559091571217e+20,0.0,6682585280.0,638962.0,2299.5092799437075,1.0003699851368748,1.001221767198439,36.37232493560132,0.9983084914541744,1.004777397865042,4696.512282076417,3011.075244678364,35363.207848421305,0.0,6671.281629890672,6420.14575694643,35547.81262163989,20849.049609322974
12240440,1618433284,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.5995703886302527e+19,8.866794300887526e+18,1.35,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4695671265.0,3.008821432481957e+21,9.722559291372575e+20,0.0,6684335504.0,639208.0,2363.713216377273,1.0029052965688792,1.0020126606835795,39.42496839875445,1.0047780737711385,0.9988514472070702,4709.313582614789,3014.877169083025,38331.15928173803,0.0,6716.273752149152,6384.73835866337,37809.256681310595,20958.558875906532
12245440,1618500113,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7199577015069913e+19,8.422465605458567e+18,1.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4696564372.0,3.0102378067912357e+21,9.722559388149715e+20,0.0,6686080240.0,639626.0,2468.3475686551265,1.0008846888730103,1.0012039355768,43.42039897425358,0.9988401708322406,1.0064983632947244,4700.719370241285,3013.8619391814605,42215.74076843354,0.0,6678.325529119668,6437.825221207514,42454.53410704442,20789.572499315083
12250440,1618567758,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6666538345097208e+19,1.0772353600653763e+19,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4697466955.0,3.011669613070929e+21,9.72255976640586e+20,0.0,6687843615.0,1140069.0,2389.651970110836,0.9997328035323868,1.0011258912296248,40.90284465404643,1.0005035137788527,0.9804914598187452,4696.211808422894,3015.0604254748127,39768.03517649809,0.0,6691.211036410965,11178.27918104097,39827.22619128934,25742.17600453282
12255440,1618633521,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6944487598433434e+19,1.0373050761614782e+19,1.23,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4698345593.0,3.01306382247964e+21,9.72255983556191e+20,0.0,6689560328.0,1140453.0,2485.350320681277,1.0004850997821289,0.9993972047661922,43.11858700449962,0.9997850394736568,1.000169332176999,4700.62475942353,3011.247561968291,41922.304217612975,0.0,6688.122336590888,11406.461153892553,42112.987686546454,25780.665036822465
12260440,1618700294,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7107211751357424e+19,1.083272148809957e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4699237792.0,3.0144799448168844e+21,9.722560345567193e+20,0.0,6691303661.0,1140670.0,2382.8107221728646,1.001706962336103,1.0009246249433024,41.50516128092657,1.0020957554476686,0.99746510280374,4707.259213919336,3017.267208164947,40353.64352063075,0.0,6705.326997099545,11377.785188151422,40763.2475876161,25812.324912156044
12265440,1618766888,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3842752104732582e+19,9.284693982067984e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4700126220.0,3.0158904740119257e+21,7.94858340908634e+20,0.0,6693039747.0,570383.0,2152.991604843253,1.0009759518547383,0.9980090367727228,37.70535972686246,0.999684172211085,0.9805136995012012,4704.7133169019135,3009.885946980672,29970.41967585712,0.0,6690.9258990555845,5592.683454625936,29803.32906941552,19989.868196931042
12270440,1618834525,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4001144212060635e+19,8.984729289359783e+18,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4701030103.0,3.017325943370469e+21,7.948583798398066e+20,0.0,6694806158.0,570431.0,2245.535659393136,0.999948234016322,0.9990326611138292,39.683426257054414,1.0054234868013796,0.9985403750348488,4700.786749552419,3014.407166653195,31542.70390117471,0.0,6731.115350835708,5695.983846715038,31440.068600487968,20175.530009251343
12275440,1618900580,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3537498797358342e+19,9.50912140210092e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4701912868.0,3.018728269063911e+21,7.948593480587734e+20,0.0,6696531424.0,570479.0,2120.412670977443,0.9877301582948336,1.001994963443524,34.49765569380764,0.9995536637442486,0.9986832087395416,4644.221141398155,3024.7505216066256,27420.784114335973,0.0,6693.54251923769,5697.27798238525,28705.083983260527,20163.261510877583
12280440,1618966440,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3286762257857257e+19,8.692405737648622e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4702793621.0,3.020127783205251e+21,7.948595772235764e+20,0.0,6698252875.0,570530.0,2298.195928817752,0.99009219963854,0.9999954636475864,38.06309537472528,0.9959017982588834,1.0127392564229645,4656.199280661985,3020.114082841292,30254.8158973748,0.0,6670.802083405236,5777.98127966994,30535.582928176907,19976.85147789613
12285440,1619033481,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.2477870524630958e+19,8.316837573597395e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4703689566.0,3.021551835202752e+21,7.948595824763678e+20,0.0,6700004144.0,570606.0,2412.5890780419577,0.9996572990302224,0.9995900689791548,37.77927479555776,0.999958627872639,0.996945578749865,4702.077607024199,3020.313207374411,30029.218590257005,0.0,6699.726950575236,5688.631289081455,30103.97414494632,20065.11149391005
12290440,1619100103,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.2079627970545875e+19,7.87639722481304e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4704580895.0,3.022968945578905e+21,7.948595876160138e+20,0.0,6701746513.0,570779.0,2556.121281724239,1.0006327850266878,0.9973530246595276,38.75071526642308,1.001435564656723,0.986778023045958,4707.557883347198,3014.9672213249437,30801.377556494615,0.0,6711.367303432379,5632.321732161488,30876.99413082369,20133.02656965835
12295440,1619167313,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.1557259070971863e+19,9.2270123161643e+18,0.94,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4705479642.0,3.024398250588775e+21,7.948596334839592e+20,0.0,6703503507.0,570966.0,2159.999004723324,1.0000173068630371,1.0006496756359216,32.015833559823406,0.9979426113778778,0.9850947058601112,4705.561079091688,3026.3631284455064,25448.093729044675,0.0,6689.711795156342,5624.555838261243,24963.668090628835,19930.337419484742
12300440,1619234124,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.0382829742500848e+19,7.538712246263338e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4706372822.0,3.0258190999291025e+21,7.020667158112934e+20,0.0,6705249741.0,285555.0,2311.528036130452,0.9972943113762002,1.001404533501369,33.66611588023138,1.0010149018886,0.9979376668609236,4693.638842596154,3030.068964224035,23635.859410156478,0.0,6712.054911625676,2849.6609046047106,24000.202044159832,17425.944713557685
12305440,1619300405,0xCcec96A03DDA5C438996701f26Bef600366a137B,8.357220327543951e+18,6.133017569479959e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4707260056.0,3.0272308848153403e+21,5.905424075904706e+20,0.0,3410420811.0,285579.0,2274.201023375358,1.000725841227763,1.000758287545684,32.56581403879431,1.0001805272422848,0.9963761958768492,4710.676779418447,3029.5263962932054,19231.494227613137,0.0,3411.0364848640406,2845.441176423147,19005.9990214738,13947.714832890373
12310440,1619366766,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.227167396972938e+18,4.978501353972614e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354075335.0,3.0286443078155853e+21,5.089554504092711e+20,0.0,3411303743.0,285602.0,2331.736041917009,1.0012790669317806,1.0000328364286204,33.10937219925266,0.9990838194805444,0.990350896802586,2357.086354915919,3028.7437576782154,16851.195440438838,0.0,3408.1783729647173,2828.4619682861216,16851.846700489332,11608.551041790575
12315440,1619433969,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.158364100582899e+18,4.708979544622083e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354524796.0,3.030075483956442e+21,5.0895550120735946e+20,0.0,3412197578.0,285666.0,2498.1928575352104,1.0035313018756096,1.0006249606851056,34.7769969904765,1.0003312274492986,1.0093631919409587,2362.839333828284,3031.9691620068174,17699.943933774797,0.0,3413.3277915002636,2883.407455890059,17882.974067712657,11763.939064654294
12320440,1619500710,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.14897288128454e+18,4.64392672920571e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354971410.0,3.031497995839638e+21,5.089555500333593e+20,0.0,3413085815.0,285761.0,2516.379098390173,1.000245887074218,1.0006762311227764,35.09170981578309,0.9993984897298122,0.998704922738956,2355.550467029872,3033.5479891330588,17860.120470902915,0.0,3411.032808829245,2853.909174268068,17989.52593342259,11685.880155828689
